id_tempo;data_completa;ano;mes;dia;trimestre
20200101;2020-01-01;2020;1;1;1
20200102;2020-01-02;2020;1;2;1
20200103;2020-01-03;2020;1;3;1
20200104;2020-01-04;2020;1;4;1
20200105;2020-01-05;2020;1;5;1
20200106;2020-01-06;2020;1;6;1
20200107;2020-01-07;2020;1;7;1
20200108;2020-01-08;2020;1;8;1
20200109;2020-01-09;2020;1;9;1
20200110;2020-01-10;2020;1;10;1
20200112;2020-01-12;2020;1;12;1
20200113;2020-01-13;2020;1;13;1
20200114;2020-01-14;2020;1;14;1
20200115;2020-01-15;2020;1;15;1
20200116;2020-01-16;2020;1;16;1
20200117;2020-01-17;2020;1;17;1
20200119;2020-01-19;2020;1;19;1
20200120;2020-01-20;2020;1;20;1
20200121;2020-01-21;2020;1;21;1
20200122;2020-01-22;2020;1;22;1
20200123;2020-01-23;2020;1;23;1
20200124;2020-01-24;2020;1;24;1
20200125;2020-01-25;2020;1;25;1
20200127;2020-01-27;2020;1;27;1
20200128;2020-01-28;2020;1;28;1
20200129;2020-01-29;2020;1;29;1
20200130;2020-01-30;2020;1;30;1
20200131;2020-01-31;2020;1;31;1
20200203;2020-02-03;2020;2;3;1
20200204;2020-02-04;2020;2;4;1
20200205;2020-02-05;2020;2;5;1
20200206;2020-02-06;2020;2;6;1
20200207;2020-02-07;2020;2;7;1
20200208;2020-02-08;2020;2;8;1
20200209;2020-02-09;2020;2;9;1
20200210;2020-02-10;2020;2;10;1
20200211;2020-02-11;2020;2;11;1
20200212;2020-02-12;2020;2;12;1
20200213;2020-02-13;2020;2;13;1
20200214;2020-02-14;2020;2;14;1
20200215;2020-02-15;2020;2;15;1
20200216;2020-02-16;2020;2;16;1
20200217;2020-02-17;2020;2;17;1
20200218;2020-02-18;2020;2;18;1
20200219;2020-02-19;2020;2;19;1
20200220;2020-02-20;2020;2;20;1
20200221;2020-02-21;2020;2;21;1
20200222;2020-02-22;2020;2;22;1
20200223;2020-02-23;2020;2;23;1
20200226;2020-02-26;2020;2;26;1
20200227;2020-02-27;2020;2;27;1
20200228;2020-02-28;2020;2;28;1
20200229;2020-02-29;2020;2;29;1
20200302;2020-03-02;2020;3;2;1
20200303;2020-03-03;2020;3;3;1
20200304;2020-03-04;2020;3;4;1
20200305;2020-03-05;2020;3;5;1
20200306;2020-03-06;2020;3;6;1
20200307;2020-03-07;2020;3;7;1
20200308;2020-03-08;2020;3;8;1
20200309;2020-03-09;2020;3;9;1
20200310;2020-03-10;2020;3;10;1
20200311;2020-03-11;2020;3;11;1
20200312;2020-03-12;2020;3;12;1
20200313;2020-03-13;2020;3;13;1
20200314;2020-03-14;2020;3;14;1
20200315;2020-03-15;2020;3;15;1
20200316;2020-03-16;2020;3;16;1
20200317;2020-03-17;2020;3;17;1
20200318;2020-03-18;2020;3;18;1
20200319;2020-03-19;2020;3;19;1
20200320;2020-03-20;2020;3;20;1
20200321;2020-03-21;2020;3;21;1
20200323;2020-03-23;2020;3;23;1
20200324;2020-03-24;2020;3;24;1
20200325;2020-03-25;2020;3;25;1
20200326;2020-03-26;2020;3;26;1
20200327;2020-03-27;2020;3;27;1
20200328;2020-03-28;2020;3;28;1
20200329;2020-03-29;2020;3;29;1
20200330;2020-03-30;2020;3;30;1
20200331;2020-03-31;2020;3;31;1
20200401;2020-04-01;2020;4;1;2
20200402;2020-04-02;2020;4;2;2
20200403;2020-04-03;2020;4;3;2
20200404;2020-04-04;2020;4;4;2
20200405;2020-04-05;2020;4;5;2
20200406;2020-04-06;2020;4;6;2
20200407;2020-04-07;2020;4;7;2
20200408;2020-04-08;2020;4;8;2
20200409;2020-04-09;2020;4;9;2
20200410;2020-04-10;2020;4;10;2
20200412;2020-04-12;2020;4;12;2
20200413;2020-04-13;2020;4;13;2
20200414;2020-04-14;2020;4;14;2
20200415;2020-04-15;2020;4;15;2
20200416;2020-04-16;2020;4;16;2
20200417;2020-04-17;2020;4;17;2
20200418;2020-04-18;2020;4;18;2
20200420;2020-04-20;2020;4;20;2
20200422;2020-04-22;2020;4;22;2
20200423;2020-04-23;2020;4;23;2
20200424;2020-04-24;2020;4;24;2
20200425;2020-04-25;2020;4;25;2
20200427;2020-04-27;2020;4;27;2
20200428;2020-04-28;2020;4;28;2
20200429;2020-04-29;2020;4;29;2
20200430;2020-04-30;2020;4;30;2
20200501;2020-05-01;2020;5;1;2
20200504;2020-05-04;2020;5;4;2
20200505;2020-05-05;2020;5;5;2
20200506;2020-05-06;2020;5;6;2
20200507;2020-05-07;2020;5;7;2
20200508;2020-05-08;2020;5;8;2
20200509;2020-05-09;2020;5;9;2
20200510;2020-05-10;2020;5;10;2
20200511;2020-05-11;2020;5;11;2
20200512;2020-05-12;2020;5;12;2
20200513;2020-05-13;2020;5;13;2
20200514;2020-05-14;2020;5;14;2
20200515;2020-05-15;2020;5;15;2
20200516;2020-05-16;2020;5;16;2
20200517;2020-05-17;2020;5;17;2
20200518;2020-05-18;2020;5;18;2
20200519;2020-05-19;2020;5;19;2
20200520;2020-05-20;2020;5;20;2
20200521;2020-05-21;2020;5;21;2
20200522;2020-05-22;2020;5;22;2
20200525;2020-05-25;2020;5;25;2
20200526;2020-05-26;2020;5;26;2
20200527;2020-05-27;2020;5;27;2
20200528;2020-05-28;2020;5;28;2
20200529;2020-05-29;2020;5;29;2
20200530;2020-05-30;2020;5;30;2
20200601;2020-06-01;2020;6;1;2
20200602;2020-06-02;2020;6;2;2
20200603;2020-06-03;2020;6;3;2
20200604;2020-06-04;2020;6;4;2
20200605;2020-06-05;2020;6;5;2
20200606;2020-06-06;2020;6;6;2
20200608;2020-06-08;2020;6;8;2
20200609;2020-06-09;2020;6;9;2
20200610;2020-06-10;2020;6;10;2
20200611;2020-06-11;2020;6;11;2
20200612;2020-06-12;2020;6;12;2
20200615;2020-06-15;2020;6;15;2
20200616;2020-06-16;2020;6;16;2
20200617;2020-06-17;2020;6;17;2
20200618;2020-06-18;2020;6;18;2
20200619;2020-06-19;2020;6;19;2
20200620;2020-06-20;2020;6;20;2
20200621;2020-06-21;2020;6;21;2
20200622;2020-06-22;2020;6;22;2
20200623;2020-06-23;2020;6;23;2
20200624;2020-06-24;2020;6;24;2
20200625;2020-06-25;2020;6;25;2
20200626;2020-06-26;2020;6;26;2
20200629;2020-06-29;2020;6;29;2
20200630;2020-06-30;2020;6;30;2
20200701;2020-07-01;2020;7;1;3
20200702;2020-07-02;2020;7;2;3
20200703;2020-07-03;2020;7;3;3
20200705;2020-07-05;2020;7;5;3
20200706;2020-07-06;2020;7;6;3
20200707;2020-07-07;2020;7;7;3
20200708;2020-07-08;2020;7;8;3
20200709;2020-07-09;2020;7;9;3
20200710;2020-07-10;2020;7;10;3
20200711;2020-07-11;2020;7;11;3
20200713;2020-07-13;2020;7;13;3
20200714;2020-07-14;2020;7;14;3
20200715;2020-07-15;2020;7;15;3
20200716;2020-07-16;2020;7;16;3
20200717;2020-07-17;2020;7;17;3
20200720;2020-07-20;2020;7;20;3
20200721;2020-07-21;2020;7;21;3
20200722;2020-07-22;2020;7;22;3
20200723;2020-07-23;2020;7;23;3
20200724;2020-07-24;2020;7;24;3
20200725;2020-07-25;2020;7;25;3
20200727;2020-07-27;2020;7;27;3
20200728;2020-07-28;2020;7;28;3
20200729;2020-07-29;2020;7;29;3
20200730;2020-07-30;2020;7;30;3
20200731;2020-07-31;2020;7;31;3
20200801;2020-08-01;2020;8;1;3
20200802;2020-08-02;2020;8;2;3
20200803;2020-08-03;2020;8;3;3
20200804;2020-08-04;2020;8;4;3
20200805;2020-08-05;2020;8;5;3
20200806;2020-08-06;2020;8;6;3
20200807;2020-08-07;2020;8;7;3
20200809;2020-08-09;2020;8;9;3
20200810;2020-08-10;2020;8;10;3
20200811;2020-08-11;2020;8;11;3
20200812;2020-08-12;2020;8;12;3
20200813;2020-08-13;2020;8;13;3
20200814;2020-08-14;2020;8;14;3
20200815;2020-08-15;2020;8;15;3
20200817;2020-08-17;2020;8;17;3
20200818;2020-08-18;2020;8;18;3
20200819;2020-08-19;2020;8;19;3
20200820;2020-08-20;2020;8;20;3
20200821;2020-08-21;2020;8;21;3
20200822;2020-08-22;2020;8;22;3
20200824;2020-08-24;2020;8;24;3
20200825;2020-08-25;2020;8;25;3
20200826;2020-08-26;2020;8;26;3
20200827;2020-08-27;2020;8;27;3
20200828;2020-08-28;2020;8;28;3
20200829;2020-08-29;2020;8;29;3
20200830;2020-08-30;2020;8;30;3
20200831;2020-08-31;2020;8;31;3
20200901;2020-09-01;2020;9;1;3
20200902;2020-09-02;2020;9;2;3
20200903;2020-09-03;2020;9;3;3
20200904;2020-09-04;2020;9;4;3
20200907;2020-09-07;2020;9;7;3
20200908;2020-09-08;2020;9;8;3
20200909;2020-09-09;2020;9;9;3
20200910;2020-09-10;2020;9;10;3
20200911;2020-09-11;2020;9;11;3
20200912;2020-09-12;2020;9;12;3
20200914;2020-09-14;2020;9;14;3
20200915;2020-09-15;2020;9;15;3
20200916;2020-09-16;2020;9;16;3
20200917;2020-09-17;2020;9;17;3
20200918;2020-09-18;2020;9;18;3
20200919;2020-09-19;2020;9;19;3
20200921;2020-09-21;2020;9;21;3
20200922;2020-09-22;2020;9;22;3
20200923;2020-09-23;2020;9;23;3
20200924;2020-09-24;2020;9;24;3
20200925;2020-09-25;2020;9;25;3
20200926;2020-09-26;2020;9;26;3
20200928;2020-09-28;2020;9;28;3
20200929;2020-09-29;2020;9;29;3
20200930;2020-09-30;2020;9;30;3
20201001;2020-10-01;2020;10;1;4
20201002;2020-10-02;2020;10;2;4
20201005;2020-10-05;2020;10;5;4
20201006;2020-10-06;2020;10;6;4
20201007;2020-10-07;2020;10;7;4
20201008;2020-10-08;2020;10;8;4
20201009;2020-10-09;2020;10;9;4
20201010;2020-10-10;2020;10;10;4
20201013;2020-10-13;2020;10;13;4
20201014;2020-10-14;2020;10;14;4
20201015;2020-10-15;2020;10;15;4
20201016;2020-10-16;2020;10;16;4
20201019;2020-10-19;2020;10;19;4
20201020;2020-10-20;2020;10;20;4
20201021;2020-10-21;2020;10;21;4
20201022;2020-10-22;2020;10;22;4
20201023;2020-10-23;2020;10;23;4
20201024;2020-10-24;2020;10;24;4
20201026;2020-10-26;2020;10;26;4
20201027;2020-10-27;2020;10;27;4
20201028;2020-10-28;2020;10;28;4
20201029;2020-10-29;2020;10;29;4
20201030;2020-10-30;2020;10;30;4
20201031;2020-10-31;2020;10;31;4
20201103;2020-11-03;2020;11;3;4
20201104;2020-11-04;2020;11;4;4
20201105;2020-11-05;2020;11;5;4
20201106;2020-11-06;2020;11;6;4
20201109;2020-11-09;2020;11;9;4
20201110;2020-11-10;2020;11;10;4
20201111;2020-11-11;2020;11;11;4
20201112;2020-11-12;2020;11;12;4
20201113;2020-11-13;2020;11;13;4
20201114;2020-11-14;2020;11;14;4
20201116;2020-11-16;2020;11;16;4
20201117;2020-11-17;2020;11;17;4
20201118;2020-11-18;2020;11;18;4
20201119;2020-11-19;2020;11;19;4
20201120;2020-11-20;2020;11;20;4
20201123;2020-11-23;2020;11;23;4
20201124;2020-11-24;2020;11;24;4
20201125;2020-11-25;2020;11;25;4
20201126;2020-11-26;2020;11;26;4
20201127;2020-11-27;2020;11;27;4
20201130;2020-11-30;2020;11;30;4
20201201;2020-12-01;2020;12;1;4
20201202;2020-12-02;2020;12;2;4
20201203;2020-12-03;2020;12;3;4
20201204;2020-12-04;2020;12;4;4
20201205;2020-12-05;2020;12;5;4
20201206;2020-12-06;2020;12;6;4
20201207;2020-12-07;2020;12;7;4
20201208;2020-12-08;2020;12;8;4
20201209;2020-12-09;2020;12;9;4
20201210;2020-12-10;2020;12;10;4
20201211;2020-12-11;2020;12;11;4
20201214;2020-12-14;2020;12;14;4
20201215;2020-12-15;2020;12;15;4
20201216;2020-12-16;2020;12;16;4
20201217;2020-12-17;2020;12;17;4
20201218;2020-12-18;2020;12;18;4
20201220;2020-12-20;2020;12;20;4
20201221;2020-12-21;2020;12;21;4
20201222;2020-12-22;2020;12;22;4
20201223;2020-12-23;2020;12;23;4
20201228;2020-12-28;2020;12;28;4
20201229;2020-12-29;2020;12;29;4
20201230;2020-12-30;2020;12;30;4
20201231;2020-12-31;2020;12;31;4
20210101;2021-01-01;2021;1;1;1
20210103;2021-01-03;2021;1;3;1
20210104;2021-01-04;2021;1;4;1
20210105;2021-01-05;2021;1;5;1
20210106;2021-01-06;2021;1;6;1
20210107;2021-01-07;2021;1;7;1
20210108;2021-01-08;2021;1;8;1
20210109;2021-01-09;2021;1;9;1
20210111;2021-01-11;2021;1;11;1
20210112;2021-01-12;2021;1;12;1
20210113;2021-01-13;2021;1;13;1
20210114;2021-01-14;2021;1;14;1
20210115;2021-01-15;2021;1;15;1
20210116;2021-01-16;2021;1;16;1
20210117;2021-01-17;2021;1;17;1
20210118;2021-01-18;2021;1;18;1
20210119;2021-01-19;2021;1;19;1
20210120;2021-01-20;2021;1;20;1
20210121;2021-01-21;2021;1;21;1
20210122;2021-01-22;2021;1;22;1
20210123;2021-01-23;2021;1;23;1
20210124;2021-01-24;2021;1;24;1
20210125;2021-01-25;2021;1;25;1
20210126;2021-01-26;2021;1;26;1
20210127;2021-01-27;2021;1;27;1
20210128;2021-01-28;2021;1;28;1
20210129;2021-01-29;2021;1;29;1
20210130;2021-01-30;2021;1;30;1
20210131;2021-01-31;2021;1;31;1
20210201;2021-02-01;2021;2;1;1
20210202;2021-02-02;2021;2;2;1
20210203;2021-02-03;2021;2;3;1
20210204;2021-02-04;2021;2;4;1
20210205;2021-02-05;2021;2;5;1
20210206;2021-02-06;2021;2;6;1
20210207;2021-02-07;2021;2;7;1
20210208;2021-02-08;2021;2;8;1
20210209;2021-02-09;2021;2;9;1
20210210;2021-02-10;2021;2;10;1
20210211;2021-02-11;2021;2;11;1
20210212;2021-02-12;2021;2;12;1
20210213;2021-02-13;2021;2;13;1
20210214;2021-02-14;2021;2;14;1
20210215;2021-02-15;2021;2;15;1
20210216;2021-02-16;2021;2;16;1
20210217;2021-02-17;2021;2;17;1
20210218;2021-02-18;2021;2;18;1
20210219;2021-02-19;2021;2;19;1
20210220;2021-02-20;2021;2;20;1
20210222;2021-02-22;2021;2;22;1
20210223;2021-02-23;2021;2;23;1
20210224;2021-02-24;2021;2;24;1
20210225;2021-02-25;2021;2;25;1
20210226;2021-02-26;2021;2;26;1
20210227;2021-02-27;2021;2;27;1
20210301;2021-03-01;2021;3;1;1
20210302;2021-03-02;2021;3;2;1
20210303;2021-03-03;2021;3;3;1
20210304;2021-03-04;2021;3;4;1
20210305;2021-03-05;2021;3;5;1
20210306;2021-03-06;2021;3;6;1
20210307;2021-03-07;2021;3;7;1
20210308;2021-03-08;2021;3;8;1
20210309;2021-03-09;2021;3;9;1
20210310;2021-03-10;2021;3;10;1
20210311;2021-03-11;2021;3;11;1
20210312;2021-03-12;2021;3;12;1
20210314;2021-03-14;2021;3;14;1
20210315;2021-03-15;2021;3;15;1
20210316;2021-03-16;2021;3;16;1
20210317;2021-03-17;2021;3;17;1
20210318;2021-03-18;2021;3;18;1
20210319;2021-03-19;2021;3;19;1
20210320;2021-03-20;2021;3;20;1
20210322;2021-03-22;2021;3;22;1
20210323;2021-03-23;2021;3;23;1
20210324;2021-03-24;2021;3;24;1
20210325;2021-03-25;2021;3;25;1
20210326;2021-03-26;2021;3;26;1
20210328;2021-03-28;2021;3;28;1
20210329;2021-03-29;2021;3;29;1
20210330;2021-03-30;2021;3;30;1
20210331;2021-03-31;2021;3;31;1
20210401;2021-04-01;2021;4;1;2
20210405;2021-04-05;2021;4;5;2
20210406;2021-04-06;2021;4;6;2
20210407;2021-04-07;2021;4;7;2
20210408;2021-04-08;2021;4;8;2
20210409;2021-04-09;2021;4;9;2
20210410;2021-04-10;2021;4;10;2
20210412;2021-04-12;2021;4;12;2
20210413;2021-04-13;2021;4;13;2
20210414;2021-04-14;2021;4;14;2
20210415;2021-04-15;2021;4;15;2
20210416;2021-04-16;2021;4;16;2
20210417;2021-04-17;2021;4;17;2
20210419;2021-04-19;2021;4;19;2
20210420;2021-04-20;2021;4;20;2
20210421;2021-04-21;2021;4;21;2
20210422;2021-04-22;2021;4;22;2
20210423;2021-04-23;2021;4;23;2
20210425;2021-04-25;2021;4;25;2
20210426;2021-04-26;2021;4;26;2
20210427;2021-04-27;2021;4;27;2
20210428;2021-04-28;2021;4;28;2
20210429;2021-04-29;2021;4;29;2
20210430;2021-04-30;2021;4;30;2
20210501;2021-05-01;2021;5;1;2
20210503;2021-05-03;2021;5;3;2
20210504;2021-05-04;2021;5;4;2
20210505;2021-05-05;2021;5;5;2
20210506;2021-05-06;2021;5;6;2
20210507;2021-05-07;2021;5;7;2
20210508;2021-05-08;2021;5;8;2
20210509;2021-05-09;2021;5;9;2
20210510;2021-05-10;2021;5;10;2
20210511;2021-05-11;2021;5;11;2
20210512;2021-05-12;2021;5;12;2
20210513;2021-05-13;2021;5;13;2
20210514;2021-05-14;2021;5;14;2
20210515;2021-05-15;2021;5;15;2
20210516;2021-05-16;2021;5;16;2
20210517;2021-05-17;2021;5;17;2
20210518;2021-05-18;2021;5;18;2
20210519;2021-05-19;2021;5;19;2
20210520;2021-05-20;2021;5;20;2
20210521;2021-05-21;2021;5;21;2
20210522;2021-05-22;2021;5;22;2
20210524;2021-05-24;2021;5;24;2
20210525;2021-05-25;2021;5;25;2
20210526;2021-05-26;2021;5;26;2
20210527;2021-05-27;2021;5;27;2
20210528;2021-05-28;2021;5;28;2
20210529;2021-05-29;2021;5;29;2
20210530;2021-05-30;2021;5;30;2
20210531;2021-05-31;2021;5;31;2
20210601;2021-06-01;2021;6;1;2
20210602;2021-06-02;2021;6;2;2
20210603;2021-06-03;2021;6;3;2
20210604;2021-06-04;2021;6;4;2
20210605;2021-06-05;2021;6;5;2
20210606;2021-06-06;2021;6;6;2
20210607;2021-06-07;2021;6;7;2
20210608;2021-06-08;2021;6;8;2
20210609;2021-06-09;2021;6;9;2
20210610;2021-06-10;2021;6;10;2
20210611;2021-06-11;2021;6;11;2
20210612;2021-06-12;2021;6;12;2
20210614;2021-06-14;2021;6;14;2
20210615;2021-06-15;2021;6;15;2
20210616;2021-06-16;2021;6;16;2
20210617;2021-06-17;2021;6;17;2
20210618;2021-06-18;2021;6;18;2
20210619;2021-06-19;2021;6;19;2
20210620;2021-06-20;2021;6;20;2
20210621;2021-06-21;2021;6;21;2
20210622;2021-06-22;2021;6;22;2
20210623;2021-06-23;2021;6;23;2
20210624;2021-06-24;2021;6;24;2
20210625;2021-06-25;2021;6;25;2
20210626;2021-06-26;2021;6;26;2
20210628;2021-06-28;2021;6;28;2
20210629;2021-06-29;2021;6;29;2
20210630;2021-06-30;2021;6;30;2
20210701;2021-07-01;2021;7;1;3
20210702;2021-07-02;2021;7;2;3
20210705;2021-07-05;2021;7;5;3
20210706;2021-07-06;2021;7;6;3
20210707;2021-07-07;2021;7;7;3
20210708;2021-07-08;2021;7;8;3
20210709;2021-07-09;2021;7;9;3
20210711;2021-07-11;2021;7;11;3
20210712;2021-07-12;2021;7;12;3
20210713;2021-07-13;2021;7;13;3
20210714;2021-07-14;2021;7;14;3
20210715;2021-07-15;2021;7;15;3
20210716;2021-07-16;2021;7;16;3
20210717;2021-07-17;2021;7;17;3
20210718;2021-07-18;2021;7;18;3
20210719;2021-07-19;2021;7;19;3
20210720;2021-07-20;2021;7;20;3
20210721;2021-07-21;2021;7;21;3
20210722;2021-07-22;2021;7;22;3
20210723;2021-07-23;2021;7;23;3
20210726;2021-07-26;2021;7;26;3
20210727;2021-07-27;2021;7;27;3
20210728;2021-07-28;2021;7;28;3
20210729;2021-07-29;2021;7;29;3
20210730;2021-07-30;2021;7;30;3
20210731;2021-07-31;2021;7;31;3
20210802;2021-08-02;2021;8;2;3
20210803;2021-08-03;2021;8;3;3
20210804;2021-08-04;2021;8;4;3
20210805;2021-08-05;2021;8;5;3
20210806;2021-08-06;2021;8;6;3
20210809;2021-08-09;2021;8;9;3
20210810;2021-08-10;2021;8;10;3
20210811;2021-08-11;2021;8;11;3
20210812;2021-08-12;2021;8;12;3
20210813;2021-08-13;2021;8;13;3
20210815;2021-08-15;2021;8;15;3
20210816;2021-08-16;2021;8;16;3
20210817;2021-08-17;2021;8;17;3
20210818;2021-08-18;2021;8;18;3
20210819;2021-08-19;2021;8;19;3
20210820;2021-08-20;2021;8;20;3
20210822;2021-08-22;2021;8;22;3
20210823;2021-08-23;2021;8;23;3
20210824;2021-08-24;2021;8;24;3
20210825;2021-08-25;2021;8;25;3
20210826;2021-08-26;2021;8;26;3
20210827;2021-08-27;2021;8;27;3
20210828;2021-08-28;2021;8;28;3
20210829;2021-08-29;2021;8;29;3
